category,drop,target,task,train_path,valid_path,test_path,model,gpu,cross_f,exp_id,train time (sec),logloss_val,logloss_test,log_path,nu,cross_type,opt_params,nn_model,auc_val,auc_test
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v24_v56_', 'v66_v56_', 'v24_v38_', 'v129_v125_', 'v66_v24_', 'v125_v56_', 'v24_v38_v56_', 'v66_v38_', 'v24_v30_', 'v66_v30_v56_', 'v3_v56_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,linear,1,"[[6, 21], [3, 21], [6, 14], [12, 20], [3, 6], [20, 21], [6, 14, 21], [3, 14], [6, 8], [3, 8, 21], [2, 21]]",48194900027530354822,1.4331352710723877,0.5056507094044771,0.490827828910357,/dnn2lr/models/linear/output/48194900027530354822/log.pickle,0.05,dnn2lr,"{'lr': 0.0003, 'weight_decay': 0}",denselight,0.6875610879554213,0.7246151268479293
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v66_v125_', 'v24_v56_', 'v112_v125_', 'v129_v125_', 'v110_v38_', 'v129_v56_', 'v30_v113_', 'v3_v72_', 'v66_v24_v125_', 'v66_v72_', 'v125_v56_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,linear,1,"[[3, 20], [6, 21], [18, 20], [12, 20], [4, 14], [12, 21], [8, 19], [2, 16], [3, 6, 20], [3, 16], [20, 21]]",79952686152912057091,1.395860195159912,0.5097694633169366,0.4911866507565913,/dnn2lr/models/linear/output/79952686152912057091/log.pickle,0.01,dnn2lr,"{'lr': 0.0003, 'weight_decay': 0}",denselight,0.6788514902652483,0.7239779520394486
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Credit_Mix_', 'Month_Occupation_Credit_Mix_Payment_Behaviour_Payment_of_Min_Amount_', 'Month_Occupation_Credit_Mix_Payment_of_Min_Amount_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,linear,1,"[[1, 2], [0, 1, 2, 3, 4], [0, 1, 2, 4]]",88366879933022057127,2.136494398117065,2.222789071452405,2.232119728565216,/dnn2lr/models/linear/output/88366879933022057127/log.pickle,0.5,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",denselight,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Payment_of_Min_Amount_', 'Occupation_Credit_Mix_', 'Occupation_Credit_Mix_Payment_of_Min_Amount_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,linear,1,"[[1, 4], [1, 2], [1, 2, 4]]",64560043360341065118,2.239998579025269,2.219291377988245,2.229785059294353,/dnn2lr/models/linear/output/64560043360341065118/log.pickle,0.1,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",denselight,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Payment_of_Min_Amount_', 'Occupation_Credit_Mix_Payment_of_Min_Amount_', 'Occupation_Payment_Behaviour_Payment_of_Min_Amount_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,linear,1,"[[1, 4], [1, 2, 4], [1, 3, 4]]",12140192213182342683,2.023298978805542,2.2204355876147748,2.229865462074677,/dnn2lr/models/linear/output/12140192213182342683/log.pickle,0.05,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",denselight,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Payment_of_Min_Amount_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,linear,1,"[[1, 4]]",20027967445743279639,2.005045175552368,2.2196531404235533,2.228898627690971,/dnn2lr/models/linear/output/20027967445743279639/log.pickle,0.01,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",denselight,,
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v129_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v30_v107_v62_v71_v129_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_', 'v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v129_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v3_v66_v110_v75_v24_v91_v30_v62_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v75_v24_v91_v30_v107_v62_v71_v129_v47_v38_v52_v72_v79_v112_v113_v125_v56_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,linear,1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20], [1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 2, 3, 4, 5, 6, 7, 8, 10, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]]",71268540015090460455,1.765805721282959,0.5068846255451042,0.4882053199677126,/dnn2lr/models/linear/output/71268540015090460455/log.pickle,0.5,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",denselight,0.6886733100403322,0.7275674108933656
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v38_v113_', 'v3_v38_', 'v112_v113_', 'v3_v113_', 'v38_v56_', 'v47_v113_', 'v113_v56_', 'v112_v56_', 'v113_v125_', 'v38_v125_', 'v72_v112_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,linear,1,"[[14, 19], [2, 14], [18, 19], [2, 19], [14, 21], [13, 19], [19, 21], [18, 21], [19, 20], [14, 20], [16, 18]]",05347881900204804681,1.5829851627349854,0.5075859436732052,0.4886280849337636,/dnn2lr/models/linear/output/05347881900204804681/log.pickle,0.1,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",denselight,0.6868926312478233,0.727897310902171
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v112_v56_', 'v112_v113_', 'v30_v56_', 'v38_v112_', 'v72_v112_', 'v30_v112_', 'v72_v56_', 'v38_v56_', 'v72_v113_', 'v3_v30_', 'v110_v112_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,linear,1,"[[18, 21], [18, 19], [8, 21], [14, 18], [16, 18], [8, 18], [16, 21], [14, 21], [16, 19], [2, 8], [4, 18]]",95858566819860700795,1.6443052291870115,0.5056851982761041,0.4883516363756498,/dnn2lr/models/linear/output/95858566819860700795/log.pickle,0.05,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",denselight,0.6907545134870972,0.7278994511246564
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v112_v113_', 'v38_v113_', 'v110_v113_', 'v129_v112_v113_', 'v129_v112_', 'v38_v112_', 'v47_v112_', 'v129_v113_', 'v3_v56_', 'v38_v113_v125_', 'v38_v125_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,linear,1,"[[18, 19], [14, 19], [4, 19], [12, 18, 19], [12, 18], [14, 18], [13, 18], [12, 19], [2, 21], [14, 19, 20], [14, 20]]",12832054888172798520,1.7295560836791992,0.5068463674496992,0.4875638012275158,/dnn2lr/models/linear/output/12832054888172798520/log.pickle,0.01,dnn2lr,"{'lr': 5e-05, 'weight_decay': 0}",denselight,0.6894288346384156,0.7295150133549883
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Credit_Mix_', 'Credit_Mix_Payment_of_Min_Amount_', 'Month_Credit_Mix_Payment_Behaviour_Payment_of_Min_Amount_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,linear,1,"[[1, 2], [2, 4], [0, 2, 3, 4]]",20439949551396412291,2.1697821617126465,1.9706831883000475,1.9950083839620156,/dnn2lr/models/linear/output/20439949551396412291/log.pickle,0.5,dnn2lr,"{'lr': 0.001, 'weight_decay': 0}",mlp,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Credit_Mix_', 'Occupation_Payment_Behaviour_', 'Occupation_Payment_of_Min_Amount_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,linear,1,"[[1, 2], [1, 3], [1, 4]]",38539060604518131688,1.8586530685424805,2.132935171398733,2.1465366118624805,/dnn2lr/models/linear/output/38539060604518131688/log.pickle,0.1,dnn2lr,"{'lr': 0.001, 'weight_decay': 0}",mlp,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Payment_of_Min_Amount_', 'Occupation_Credit_Mix_', 'Occupation_Payment_Behaviour_Payment_of_Min_Amount_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,linear,1,"[[1, 4], [1, 2], [1, 3, 4]]",98138480761396669589,2.001312732696533,2.2166211996866125,2.227887119912853,/dnn2lr/models/linear/output/98138480761396669589/log.pickle,0.05,dnn2lr,"{'lr': 0.001, 'weight_decay': 0}",mlp,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Payment_of_Min_Amount_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,linear,1,"[[1, 4]]",94677086984041720114,1.9992568492889404,2.2185396663365617,2.2278259850206474,/dnn2lr/models/linear/output/94677086984041720114/log.pickle,0.01,dnn2lr,"{'lr': 0.001, 'weight_decay': 0}",mlp,,
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v129_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v3_v66_v72_v112_v56_', 'v3_v112_', 'v3_v110_v38_v72_v112_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v107_v62_v71_v129_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v3_v66_v38_v72_v112_v56_', 'v3_v110_v107_v38_v72_v112_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_', 'v31_v74_v3_v66_v110_v24_v91_v30_v107_v62_v71_v129_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v3_v71_v38_v72_v112_v56_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,linear,1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [2, 3, 16, 18, 21], [2, 18], [2, 4, 14, 16, 18, 21], [0, 1, 2, 3, 4, 5, 6, 7, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [2, 3, 14, 16, 18, 21], [2, 4, 9, 14, 16, 18, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20], [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [2, 11, 14, 16, 18, 21]]",79852808944868223578,1.7596251964569092,0.5074142445949837,0.4886069184432854,/dnn2lr/models/linear/output/79852808944868223578/log.pickle,0.5,dnn2lr,"{'lr': 0.001, 'weight_decay': 0}",mlp,0.687285841075822,0.7268684753788806
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v3_v72_', 'v3_v110_', 'v3_v71_', 'v3_v38_', 'v110_v62_', 'v3_v62_', 'v3_v71_v72_', 'v72_v112_', 'v3_v72_v112_', 'v3_v110_v62_', 'v71_v72_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,linear,1,"[[2, 16], [2, 4], [2, 11], [2, 14], [4, 10], [2, 10], [2, 11, 16], [16, 18], [2, 16, 18], [2, 4, 10], [11, 16]]",84937399352413101504,1.8437073230743408,0.506634011900252,0.4875354374030915,/dnn2lr/models/linear/output/84937399352413101504/log.pickle,0.1,dnn2lr,"{'lr': 0.001, 'weight_decay': 0}",mlp,0.6894906247542438,0.7290414126935985
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v3_v72_', 'v3_v72_v56_', 'v3_v38_v72_', 'v3_v38_', 'v3_v72_v112_', 'v3_v112_', 'v72_v112_', 'v3_v72_v112_v56_', 'v3_v56_', 'v3_v71_v72_', 'v3_v71_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,linear,1,"[[2, 16], [2, 16, 21], [2, 14, 16], [2, 14], [2, 16, 18], [2, 18], [16, 18], [2, 16, 18, 21], [2, 21], [2, 11, 16], [2, 11]]",91665580980796055745,1.6457130908966064,0.5081473234425565,0.4880305285350962,/dnn2lr/models/linear/output/91665580980796055745/log.pickle,0.05,dnn2lr,"{'lr': 0.001, 'weight_decay': 0}",mlp,0.6867297300333668,0.7280884021955012
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v72_v112_', 'v3_v72_', 'v110_v72_', 'v129_v72_', 'v3_v110_v72_v112_', 'v31_v3_v110_v62_v72_v112_', 'v31_v110_v107_v62_v72_v112_v113_', 'v31_v110_v107_v62_v72_v112_', 'v31_v110_v107_v62_v47_v72_v112_', 'v3_v110_v62_v72_', 'v31_v110_v62_v72_v112_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,linear,1,"[[16, 18], [2, 16], [4, 16], [12, 16], [2, 4, 16, 18], [0, 2, 4, 10, 16, 18], [0, 4, 9, 10, 16, 18, 19], [0, 4, 9, 10, 16, 18], [0, 4, 9, 10, 13, 16, 18], [2, 4, 10, 16], [0, 4, 10, 16, 18]]",01247560116270174756,1.639909744262695,0.5075001188899789,0.4880299091024498,/dnn2lr/models/linear/output/01247560116270174756/log.pickle,0.01,dnn2lr,"{'lr': 0.001, 'weight_decay': 0}",mlp,0.6881003471481053,0.7283125140643192
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Credit_Mix_', 'Month_Occupation_Credit_Mix_Payment_Behaviour_Payment_of_Min_Amount_', 'Occupation_Credit_Mix_Payment_Behaviour_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,linear,1,"[[1, 2], [0, 1, 2, 3, 4], [1, 2, 3]]",11022583199999767498,2.117300271987915,2.220989299046674,2.2330693924191096,/dnn2lr/models/linear/output/11022583199999767498/log.pickle,0.5,dnn2lr,"{'lr': 0.0003, 'weight_decay': 0}",mlp,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Credit_Mix_', 'Occupation_Payment_Behaviour_', 'Payment_Behaviour_Payment_of_Min_Amount_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,linear,1,"[[1, 2], [1, 3], [3, 4]]",71372048895235860263,1.7070114612579346,2.1329331019999724,2.1461058363902072,/dnn2lr/models/linear/output/71372048895235860263/log.pickle,0.1,dnn2lr,"{'lr': 0.0003, 'weight_decay': 0}",mlp,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Credit_Mix_', 'Occupation_Payment_Behaviour_', 'Occupation_Credit_Mix_Payment_Behaviour_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,linear,1,"[[1, 2], [1, 3], [1, 2, 3]]",26587884414156729578,1.800065517425537,2.1353981314599517,2.148278710478296,/dnn2lr/models/linear/output/26587884414156729578/log.pickle,0.05,dnn2lr,"{'lr': 0.0003, 'weight_decay': 0}",mlp,,
"['Month', 'Occupation', 'Credit_Mix', 'Payment_Behaviour', 'Payment_of_Min_Amount', 'Occupation_Payment_Behaviour_', 'Occupation_Payment_of_Min_Amount_']","['ID', 'Customer_ID', 'Name', 'Type_of_Loan']",Credit_Score,multiclass,/dnn2lr/data/splits/credit/train.csv,/dnn2lr/data/splits/credit/valid.csv,/dnn2lr/data/splits/credit/test.csv,linear,1,"[[1, 3], [1, 4]]",55258441151874859091,1.7572283744812012,2.136245860186006,2.148566569861025,/dnn2lr/models/linear/output/55258441151874859091/log.pickle,0.01,dnn2lr,"{'lr': 0.0003, 'weight_decay': 0}",mlp,,
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v129_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v91_v30_v107_v62_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v52_v72_v79_v112_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v47_v38_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v24_v91_v30_v107_v62_v71_v129_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v75_v24_v91_v30_v107_v62_v71_v129_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v91_v30_v107_v62_v71_v129_v47_v38_v52_v72_v79_v112_v113_v125_v56_', 'v31_v74_v3_v66_v110_v75_v24_v91_v30_v107_v62_v71_v38_v52_v72_v79_v112_v113_v125_v56_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,linear,1,"[[0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 15, 16, 17, 18, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 13, 14, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21], [0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 14, 15, 16, 17, 18, 19, 20, 21]]",00634531925220591780,1.8135535717010496,0.5068947283674164,0.4881987336668244,/dnn2lr/models/linear/output/00634531925220591780/log.pickle,0.5,dnn2lr,"{'lr': 0.0003, 'weight_decay': 0}",mlp,0.6887182483063892,0.7275979855002985
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v3_v72_', 'v3_v56_', 'v3_v47_', 'v3_v112_', 'v72_v112_', 'v3_v30_', 'v3_v52_', 'v3_v72_v112_', 'v3_v125_', 'v52_v72_', 'v72_v56_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,linear,1,"[[2, 16], [2, 21], [2, 13], [2, 18], [16, 18], [2, 8], [2, 15], [2, 16, 18], [2, 20], [15, 16], [16, 21]]",06426843725142731144,1.6498730182647705,0.5084789684601128,0.4881225075910624,/dnn2lr/models/linear/output/06426843725142731144/log.pickle,0.1,dnn2lr,"{'lr': 0.0003, 'weight_decay': 0}",mlp,0.6855894215321703,0.7280511011750432
"['v31', 'v74', 'v3', 'v66', 'v110', 'v75', 'v24', 'v91', 'v30', 'v107', 'v62', 'v71', 'v129', 'v47', 'v38', 'v52', 'v72', 'v79', 'v112', 'v113', 'v125', 'v56', 'v3_v112_', 'v3_v72_', 'v3_v72_v112_', 'v3_v52_', 'v3_v56_', 'v112_v56_', 'v52_v112_', 'v3_v38_', 'v3_v125_', 'v3_v72_v56_', 'v3_v66_v112_']","['ID', 'v22']",target,binary,/dnn2lr/data/splits/bnp/train.csv,/dnn2lr/data/splits/bnp/valid.csv,/dnn2lr/data/splits/bnp/test.csv,linear,1,"[[2, 18], [2, 16], [2, 16, 18], [2, 15], [2, 21], [18, 21], [15, 18], [2, 14], [2, 20], [2, 16, 21], [2, 3, 18]]",33696257833228954801,1.4349241256713867,0.5087467568726944,0.492531433940477,/dnn2lr/models/linear/output/33696257833228954801/log.pickle,0.05,dnn2lr,"{'lr': 0.0003, 'weight_decay': 0}",mlp,0.681441057846783,0.7217943136123042
